locus	counts_pvalzero
S1_4205286.txt	70
S1_42093946.txt	1
S14_2217064.txt	100
S14_2217140.txt	100
S1_42247805.txt	1
S1_42295328.txt	0
S14_2364541.txt	99
S14_2364550.txt	0
S14_2364559.txt	15
S1_42368869.txt	98
S14_2382426.txt	100
S14_2382544.txt	71
S14_2398070.txt	100
S14_2398104.txt	100
S1_4244624.txt	65
S14_2465490.txt	4
S14_2465653.txt	4
S14_2465714.txt	100
S14_2465731.txt	0
S1_42476650.txt	59
S14_2482361.txt	100
S14_2529434.txt	100
S1_42726831.txt	100
S1_42726835.txt	100
S1_42822278.txt	96
S14_2822633.txt	72
S14_2822710.txt	55
S1_4282472.txt	100
S1_4282473.txt	100
S1_42844519.txt	87
S1_42844521.txt	5
S1_42844565.txt	4
S14_2879531.txt	94
S14_2879535.txt	94
S14_2879551.txt	94
S14_2903977.txt	71
S1_42978102.txt	100
S14_3011625.txt	12
S14_3011662.txt	42
S1_43096206.txt	53
S1_43096237.txt	55
S1_43096262.txt	0
S1_43096290.txt	0
S1_43096293.txt	0
S1_43100797.txt	0
S1_43100879.txt	0
S14_3204964.txt	86
S14_3217396.txt	10
S14_3217409.txt	100
S14_3217525.txt	1
S14_3227981.txt	97
S14_3228001.txt	95
S14_3333629.txt	46
S1_43357694.txt	100
S1_43524218.txt	90
S1_43524252.txt	95
S1_43524256.txt	79
S14_3646455.txt	100
S14_3646477.txt	80
S14_3646536.txt	100
S14_3646542.txt	80
S1_43688549.txt	100
S1_43688560.txt	0
S1_43688565.txt	18
S1_43688599.txt	4
S1_43688611.txt	100
S1_43690362.txt	8
S14_3691914.txt	89
S14_3714479.txt	19
S14_3714516.txt	13
S14_3714550.txt	7
S14_3714558.txt	8
S1_43725261.txt	52
S1_43735414.txt	67
S1_43735416.txt	99
S1_43735428.txt	69
S1_43735464.txt	79
S14_3771804.txt	6
S14_3771932.txt	100
S1_4387717.txt	100
S1_4387746.txt	22
S1_4387765.txt	18
S14_4014725.txt	0
S14_4016577.txt	100
S14_4052012.txt	0
S14_4149743.txt	10
S1_44172815.txt	5
S1_4419389.txt	5
S1_4419519.txt	0
S1_44227855.txt	100
S14_4247361.txt	100
S14_4312370.txt	100
S1_44391966.txt	0
S14_4417539.txt	0
S14_4433511.txt	11
S14_4575331.txt	2
S14_4672560.txt	4
S1_44700454.txt	0
S14_4702066.txt	4
S1_447421.txt	100
S1_447433.txt	100
S1_4521357.txt	0
S14_5440812.txt	100
S14_5452565.txt	0
S14_5472181.txt	10
S14_5514867.txt	100
S14_5514868.txt	100
S14_5563699.txt	0
S14_5626340.txt	0
S14_5721326.txt	0
S14_5725567.txt	100
S14_5774957.txt	1
S14_5775030.txt	0
S14_5775032.txt	0
S14_5972502.txt	100
S14_5980838.txt	100
S14_5980860.txt	100
S1_4604042.txt	92
S1_4604055.txt	95
S1_4604073.txt	99
S1_4604108.txt	100
S14_6121468.txt	100
S14_6131806.txt	100
S14_6240024.txt	94
S14_6408466.txt	85
S14_6465539.txt	2
S14_6522253.txt	14
S14_6523870.txt	77
S14_6542229.txt	100
S14_6577659.txt	4
S14_6581904.txt	0
S14_6620714.txt	18
S14_6620729.txt	100
S14_6620733.txt	100
S14_6638499.txt	4
S14_6649730.txt	3
S14_6708596.txt	2
S14_6716239.txt	83
S14_6734719.txt	0
S14_6734816.txt	71
S14_6734830.txt	13
S14_6801636.txt	100
S14_6801736.txt	6
S14_6801738.txt	99
S14_6867395.txt	0
S14_6867444.txt	0
S14_6879936.txt	78
S14_6879939.txt	72
S14_6879971.txt	70
S14_6963730.txt	0
S14_6963745.txt	0
S14_6991334.txt	100
S14_7012247.txt	96
S14_7030352.txt	100
S14_7148855.txt	0
S14_7165983.txt	100
S1_4721345.txt	100
S1_4721352.txt	90
S1_4721369.txt	100
S1_4721381.txt	2
S1_4721555.txt	100
S14_7263368.txt	51
S14_7263379.txt	4
S1_4762315.txt	0
S14_7697021.txt	0
S14_7698753.txt	0
S14_7767982.txt	12
S1_4779783.txt	42
S1_4779794.txt	49
S14_7868691.txt	2
S14_7868756.txt	27
S14_7875812.txt	100
S14_7875814.txt	65
S14_7971101.txt	0
S14_8031162.txt	4
S14_8031184.txt	2
S14_8052283.txt	100
S14_8088118.txt	0
S14_8158786.txt	0
S1_48166392.txt	94
S1_48166422.txt	70
S1_48166435.txt	20
S1_48166455.txt	0
S14_8261853.txt	0
S14_8261956.txt	60
S1_48276805.txt	0
S1_48276843.txt	0
S1_48276852.txt	91
S1_48276856.txt	0
S1_48323773.txt	0
S14_8457499.txt	97
S14_8550141.txt	100
S14_8555456.txt	100
S14_8555503.txt	100
S1_48563640.txt	0
S1_48573614.txt	0
S1_48576161.txt	100
S14_8645283.txt	80
S1_48700536.txt	57
S14_8746903.txt	5
S1_48797248.txt	3
S14_8827547.txt	32
S14_8827653.txt	100
S14_8827700.txt	0
S1_48903916.txt	51
S14_9045545.txt	100
S14_9045552.txt	100
S14_9059133.txt	0
S14_9059216.txt	0
S1_49065169.txt	73
S1_49065192.txt	14
S14_9077770.txt	49
S14_9077771.txt	100
S14_9077774.txt	50
S14_9086402.txt	38
S1_49175703.txt	1
S14_9252891.txt	0
S14_9384213.txt	0
S14_9386018.txt	53
S14_9570684.txt	5
S14_9595691.txt	0
S14_9667688.txt	71
S1_49681634.txt	100
S1_49681635.txt	0
S1_49716311.txt	0
S14_9770030.txt	100
S1_49786083.txt	0
S1_49788814.txt	0
S14_9833653.txt	6
S14_9833672.txt	71
S14_9897614.txt	0
S1_49913541.txt	0
S14_9997365.txt	49
S14_9997392.txt	39
S1_50041474.txt	18
S1_50184274.txt	0
S1_50411836.txt	100
S1_50411918.txt	0
S1_50472355.txt	100
S1_50472358.txt	100
S1_50475456.txt	0
S1_50484877.txt	0
S1_50484879.txt	6
S1_50484880.txt	3
S1_50484909.txt	1
S1_50486214.txt	0
S15_10149863.txt	12
S15_10162614.txt	0
S15_10192099.txt	10
S15_10286817.txt	8
S15_10371930.txt	99
S15_10404290.txt	73
S15_10404369.txt	69
S15_10404379.txt	52
S15_10459251.txt	92
S15_10459273.txt	88
S15_10489077.txt	23
S15_10571359.txt	100
S15_10571367.txt	100
S15_10571385.txt	100
S15_10571388.txt	100
S15_10571451.txt	94
S15_10584339.txt	100
S15_10599039.txt	85
S15_10670133.txt	100
S15_10670183.txt	0
S15_10752161.txt	100
S15_10765084.txt	79
S15_10826351.txt	80
S15_10826378.txt	80
S15_11154291.txt	99
S15_11211825.txt	100
S15_11211833.txt	100
S15_11216290.txt	100
S15_11216299.txt	100
S15_11400955.txt	61
S15_11641817.txt	96
S15_11683325.txt	100
S15_11683340.txt	100
S15_11690842.txt	99
S15_11690845.txt	100
S15_11774530.txt	0
S15_11845072.txt	10
S15_11862648.txt	62
S15_11974530.txt	32
S15_11974531.txt	63
S15_11974688.txt	0
S15_12011912.txt	0
S15_12011934.txt	0
S15_12014827.txt	100
S15_12035729.txt	100
S15_12170246.txt	79
S15_12206578.txt	1
S15_12683021.txt	0
S15_13148.txt	85
S15_13273894.txt	0
S15_13296568.txt	100
S15_13296589.txt	100
S15_1361684.txt	100
S15_1363577.txt	100
S15_1377408.txt	22
S15_1377449.txt	16
S15_13957553.txt	4
S15_13957567.txt	0
S15_13957607.txt	5
S15_14023786.txt	5
S15_14050545.txt	4
S15_14102173.txt	35
S15_14102180.txt	31
S15_14157079.txt	17
S15_14157127.txt	56
S15_14157145.txt	0
S15_141596.txt	62
S15_141607.txt	18
S15_14170298.txt	100
S15_14390230.txt	0
S15_14397354.txt	100
S15_14397381.txt	92
S15_14420730.txt	19
S15_14432596.txt	9
S15_14432659.txt	0
S15_14479726.txt	0
S15_14544121.txt	0
S15_14544164.txt	0
S15_14643383.txt	5
S15_14692300.txt	100
S15_14692357.txt	100
S15_14692432.txt	100
S15_14726792.txt	3
S15_14726810.txt	100
S15_14889218.txt	0
S15_14889228.txt	0
S15_14890237.txt	0
S15_14890263.txt	0
S15_14890322.txt	100
S15_14900841.txt	100
S15_14900876.txt	100
S15_14943898.txt	0
S15_15060421.txt	100
S15_15060452.txt	100
S15_15060486.txt	100
S15_15066790.txt	100
S15_15071517.txt	0
S15_15072270.txt	0
S15_15096511.txt	100
S15_15110692.txt	6
S15_15229973.txt	99
S15_1591881.txt	65
S15_171585.txt	100
S15_171595.txt	100
S15_174422.txt	2
S15_1811034.txt	0
S15_2043584.txt	100
S15_2043616.txt	100
S1_5204943.txt	100
S15_2051202.txt	89
S15_2242156.txt	72
S15_2242212.txt	73
S15_2242217.txt	73
S15_2242246.txt	72
S15_2389603.txt	65
S15_2389609.txt	20
S15_2434732.txt	0
S15_2512822.txt	3
S15_2512863.txt	33
S15_2627148.txt	0
S15_279023.txt	52
S15_2792415.txt	100
S15_2829440.txt	100
S15_2829474.txt	100
S15_2829489.txt	100
S15_2848219.txt	16
S15_2848280.txt	12
S15_2848291.txt	16
S15_2849807.txt	100
S15_2849849.txt	1
S15_2849865.txt	0
S15_2888768.txt	0
S15_2939623.txt	0
S15_298120.txt	37
S15_3283980.txt	0
S15_3498379.txt	19
S15_350370.txt	0
S15_3521859.txt	80
S15_3521872.txt	81
S15_3521902.txt	81
S15_3845721.txt	97
S15_3848212.txt	100
S15_3848223.txt	100
S15_3888833.txt	100
S15_408068.txt	0
S15_408116.txt	23
S15_4085755.txt	76
S1_5408703.txt	88
S1_5408730.txt	86
S1_5408806.txt	98
S15_4159596.txt	0
S15_416527.txt	0
S15_416530.txt	100
S15_4282414.txt	79
S15_4318952.txt	100
S15_4529522.txt	0
S15_478320.txt	100
S15_478340.txt	100
S15_4841000.txt	5
S15_4857745.txt	36
S15_4857767.txt	100
S15_4945619.txt	100
S15_4948959.txt	100
S15_4951711.txt	100
S15_4951766.txt	27
S15_5108459.txt	93
S15_5141027.txt	20
S15_5141129.txt	0
S15_5141132.txt	0
S15_5336830.txt	44
S15_562366.txt	100
S15_5626281.txt	100
S1_5564238.txt	8
S1_5564239.txt	11
S1_5574949.txt	5
S1_5575039.txt	1
S15_5993472.txt	100
S15_5993505.txt	100
S15_5994448.txt	0
S15_5994479.txt	100
S15_5994489.txt	12
S15_5994578.txt	19
S15_5994605.txt	16
S15_5994618.txt	100
S15_5994622.txt	20
S15_5994671.txt	100
S15_5994681.txt	100
S15_6013693.txt	81
S1_5610760.txt	70
S1_5620089.txt	100
S15_6315170.txt	8
S15_6315230.txt	3
S15_6315243.txt	100
S15_6315265.txt	8
S15_6315266.txt	100
S15_6389241.txt	0
S15_6389277.txt	67
S15_647113.txt	11
S1_5651660.txt	72
S1_5651725.txt	88
S15_6526275.txt	94
S15_6745449.txt	100
S15_6780550.txt	2
S15_6780643.txt	0
S15_6878921.txt	33
S15_6878928.txt	28
S15_6878942.txt	4
S15_7023822.txt	56
S15_7023870.txt	61
S15_703480.txt	81
S15_703568.txt	61
S15_7045691.txt	100
S15_7045692.txt	100
S1_5719302.txt	97
S1_5719436.txt	93
S1_5720333.txt	100
S1_5720373.txt	100
S1_5720377.txt	100
S15_7253685.txt	11
S15_7253715.txt	43
S15_7391869.txt	60
S15_7391877.txt	100
S15_7402198.txt	100
S15_7402244.txt	100
S15_7402274.txt	100
S15_7402277.txt	51
S15_7523900.txt	98
S15_7523911.txt	98
S1_5759206.txt	66
S15_7701203.txt	77
S15_7734343.txt	96
S15_7734344.txt	95
S15_7758529.txt	100
S15_7796577.txt	19
S15_7796611.txt	100
S15_794590.txt	80
S15_7966328.txt	60
S15_7966351.txt	49
S15_8056233.txt	99
S15_8070670.txt	94
S15_8070678.txt	96
S15_8070714.txt	99
S15_8070732.txt	96
S15_8268070.txt	1
S15_8268072.txt	97
S1_5829677.txt	100
S1_5829718.txt	100
S15_8298744.txt	100
S15_8298839.txt	100
S15_834122.txt	2
S15_835866.txt	68
S15_835942.txt	69
S15_835986.txt	16
S15_835996.txt	74
S15_8455938.txt	99
S1_5860783.txt	69
S1_5860801.txt	0
S1_5860830.txt	70
S15_8634512.txt	100
S15_8745312.txt	0
S15_8768272.txt	0
S15_8768293.txt	52
S1_5881567.txt	45
S15_9145926.txt	100
S15_9146019.txt	17
S15_9281081.txt	100
S15_9385676.txt	100
S1_5955281.txt	100
S15_958931.txt	100
S15_958940.txt	100
S15_9605327.txt	95
S15_9618017.txt	100
S1_5973156.txt	100
S1_6034178.txt	5
S1_6034180.txt	7
S16_10159177.txt	100
S16_10159221.txt	100
S16_10159293.txt	68
S16_10187951.txt	10
S16_10189464.txt	0
S16_10189565.txt	100
S16_1030560.txt	4
S16_10516829.txt	1
S16_10527763.txt	2
S16_10539946.txt	65
S16_10539947.txt	0
S16_10560149.txt	100
S16_1098758.txt	0
S16_1098759.txt	0
S16_1098775.txt	0
S16_10988727.txt	92
S16_11473506.txt	0
S16_11577825.txt	0
S16_11577830.txt	0
S16_11607962.txt	0
S16_11736636.txt	100
S16_11999611.txt	100
S16_12089124.txt	0
S16_12139201.txt	100
S16_12139202.txt	100
S16_12139222.txt	0
S16_12139223.txt	0
S16_12139273.txt	0
S16_12139292.txt	0
S16_12139307.txt	100
S16_12139369.txt	100
S16_12139396.txt	1
S16_12215523.txt	0
S16_12215582.txt	94
S16_12215614.txt	0
S16_12406073.txt	6
S16_12471540.txt	5
S16_1263106.txt	0
S16_12784485.txt	8
S16_12797043.txt	0
S16_12882277.txt	100
S16_12882290.txt	0
S16_12889844.txt	100
S16_12889856.txt	100
S16_12889857.txt	100
S16_12923640.txt	100
S16_13204746.txt	0
S16_13204768.txt	0
S16_132848.txt	0
S16_132875.txt	16
S16_13327049.txt	2
S16_13334704.txt	50
S16_13334716.txt	100
S16_13334743.txt	94
S16_13334745.txt	89
S16_1342537.txt	0
S16_13523850.txt	1
S16_13675058.txt	100
S16_13722617.txt	1
S16_13722630.txt	0
S16_13722640.txt	1
S16_13722701.txt	0
S16_13783904.txt	100
S16_13783911.txt	100
S16_13827461.txt	0
S16_14029219.txt	0
S16_14029242.txt	0
S16_14029256.txt	0
S16_14029275.txt	0
S16_1406808.txt	0
S16_1406843.txt	0
S16_14068898.txt	0
S16_14068916.txt	0
S16_14068979.txt	0
S16_14068993.txt	0
S16_1406904.txt	1
S16_14264211.txt	100
S16_14264317.txt	100
S16_14264350.txt	100
S16_14290624.txt	10
S16_14292436.txt	39
S16_14333044.txt	100
S16_14337358.txt	100
S16_14383991.txt	0
S16_14383996.txt	14
S16_14444703.txt	0
S16_14449996.txt	100
S16_14450018.txt	95
S16_14450036.txt	100
S16_14451958.txt	100
S16_14452019.txt	100
S16_14452027.txt	100
S16_14474307.txt	100
S16_165478.txt	0
S16_1732534.txt	100
S16_1774045.txt	52
S16_1959088.txt	3
S16_1959089.txt	30
S16_1959112.txt	1
S16_1979664.txt	100
S16_1979708.txt	100
S16_2064416.txt	87
S16_2099553.txt	49
S16_2099596.txt	46
S16_2228460.txt	94
S16_2228483.txt	65
S16_2342069.txt	84
S16_2342203.txt	66
S16_2348331.txt	100
S16_2348362.txt	100
S16_2348375.txt	91
S16_2349280.txt	9
S16_2349298.txt	11
S16_2349299.txt	100
S16_2349312.txt	0
S16_243917.txt	10
S16_244030.txt	0
S16_244073.txt	0
S16_244104.txt	0
S1_6246611.txt	100
S1_6246647.txt	77
S16_2477351.txt	100
S16_2482351.txt	83
S16_2518969.txt	2
S16_2518988.txt	0
S1_6252490.txt	0
S1_6252560.txt	24
S16_289777.txt	0
S16_297902.txt	100
S16_297913.txt	100
S16_297914.txt	100
S16_30416.txt	0
S16_3242417.txt	16
S16_3242434.txt	77
S16_3242450.txt	73
S16_3242484.txt	78
S16_3263100.txt	4
S16_3263105.txt	3
S16_3263150.txt	75
S16_3310399.txt	0
S16_3362011.txt	100
S16_336915.txt	19
S16_3416967.txt	10
S16_3652226.txt	0
S16_3716559.txt	0
S16_3762080.txt	80
S16_4026154.txt	54
S16_4026181.txt	0
S16_4026207.txt	48
S16_4026211.txt	100
S1_6414430.txt	28
S16_4156303.txt	100
S16_4417030.txt	85
S16_4457263.txt	100
S16_4508652.txt	80
S16_4536270.txt	100
S16_4536298.txt	100
S16_4536301.txt	100
S16_4537284.txt	19
S16_4630084.txt	7
S16_4630085.txt	8
S16_4630099.txt	8
S1_6476042.txt	11
S1_6476048.txt	10
S1_6476771.txt	26
S16_4808325.txt	69
S16_4818716.txt	3
S1_6487051.txt	15
S16_4933409.txt	17
S16_4933441.txt	17
S16_5154907.txt	100
S16_516648.txt	19
S16_516649.txt	17
S16_5227478.txt	0
S16_5298954.txt	0
S16_5302109.txt	0
S16_5303293.txt	51
S16_5303302.txt	100
S16_5334064.txt	6
S16_5382610.txt	0
S16_5384071.txt	54
S1_6549436.txt	100
S1_6549466.txt	100
S1_6549470.txt	100
S16_5678123.txt	1
S16_5678140.txt	0
S16_5771768.txt	0
S16_5771775.txt	0
S1_6586395.txt	5
S1_6586423.txt	0
S1_6587044.txt	2
S16_5898718.txt	0
S16_6287542.txt	100
S16_6449227.txt	0
S16_6522426.txt	45
S16_6522451.txt	80
S16_6522452.txt	80
S16_6620822.txt	100
S16_6733564.txt	0
S16_6736640.txt	0
S16_6736648.txt	0
S16_6754434.txt	0
S16_6758627.txt	100
S16_6776366.txt	0
S16_6776379.txt	11
S16_6809221.txt	89
S16_7042502.txt	100
S16_7042537.txt	100
S16_7042785.txt	100
S16_7042795.txt	1
S16_7042812.txt	100
S16_7145880.txt	3
S16_7145945.txt	0
S1_6721586.txt	100
S16_7228628.txt	96
S16_7371251.txt	100
S16_7371325.txt	1
S16_7385342.txt	15
S16_7402988.txt	0
S16_7403001.txt	0
S16_7403032.txt	0
S1_6781469.txt	1
S16_8068756.txt	100
S16_8068797.txt	100
S16_843641.txt	14
S16_8643796.txt	100
S16_9262697.txt	0
S16_9262771.txt	14
S16_9262811.txt	16
S16_9303466.txt	21
S16_9312239.txt	3
S16_9330312.txt	79
S16_9330364.txt	81
S16_9399429.txt	0
S16_9721810.txt	0
S16_9721818.txt	0
S16_9762650.txt	0
S16_9762785.txt	80
S16_9762794.txt	78
S16_9763250.txt	5
S1_6977738.txt	100
S16_9785493.txt	0
S16_9785496.txt	1
S16_9785540.txt	16
S16_9785576.txt	10
S16_9785578.txt	4
S16_9809560.txt	0
S16_9821471.txt	0
S16_9821475.txt	0
S16_9821479.txt	0
S16_9821532.txt	13
S16_9821567.txt	0
S16_9821575.txt	5
S16_9910872.txt	0
S16_9915766.txt	80
S1_7017249.txt	0
S1_7017279.txt	1
S1_7017326.txt	0
S1_7062550.txt	0
S1_7062583.txt	17
S1_7070731.txt	95
S1_7070741.txt	4
S1_7070821.txt	56
S1_7070848.txt	92
S1_7070894.txt	12
S1_7070897.txt	12
S1_7094658.txt	29
S17_10128765.txt	100
S1_7103968.txt	28
S17_10521294.txt	0
S17_10556723.txt	8
S17_10556742.txt	5
S17_10590513.txt	0
S17_10590531.txt	0
S17_10722609.txt	0
S17_10722640.txt	100
S17_10722740.txt	6
S17_10734053.txt	100
S17_10734063.txt	100
S17_10734073.txt	100
S17_10851357.txt	0
S17_10851358.txt	0
S17_10851391.txt	10
S17_10919303.txt	5
S17_1094783.txt	10
S17_1094788.txt	10
S1_7110986.txt	0
S17_11125473.txt	96
S17_11125492.txt	98
S17_11174422.txt	0
S17_11635734.txt	0
S17_12464696.txt	11
S17_12464699.txt	16
S17_12514633.txt	100
S17_12556812.txt	19
S17_12572946.txt	100
S17_12572951.txt	100
S17_12572957.txt	100
S17_12573015.txt	100
S17_12589256.txt	1
S17_12827697.txt	6
S17_12843678.txt	100
S17_12856134.txt	12
S17_12934712.txt	50
S17_12953172.txt	2
S17_12956778.txt	0
S17_12956820.txt	0
S17_13049949.txt	2
S17_13049950.txt	1
S17_13417169.txt	13
S17_13453689.txt	73
S17_13691185.txt	40
S17_13691195.txt	39
S17_13812789.txt	21
S17_13836006.txt	87
S17_13836007.txt	89
S17_13836008.txt	86
S17_13836010.txt	87
S17_13836013.txt	89
S17_13836014.txt	88
S17_13836015.txt	88
S17_13836034.txt	89
S17_13858181.txt	0
S17_13950317.txt	0
S17_13954164.txt	16
S17_14005466.txt	0
S17_14005481.txt	0
S17_14020684.txt	0
S17_1412765.txt	59
S17_1412795.txt	100
S17_1412860.txt	2
S17_1412880.txt	1
S17_14151441.txt	3
S17_14151472.txt	7
S17_14151476.txt	2
S17_14151547.txt	0
S17_14151559.txt	0
S17_14151573.txt	0
S17_14151578.txt	0
S17_14151602.txt	0
S17_1468758.txt	100
S17_15298384.txt	6
S17_15298390.txt	10
S17_15298412.txt	2
S17_15298447.txt	5
S17_15924742.txt	18
S17_15924830.txt	26
S17_16034651.txt	100
S1_7162259.txt	100
S1_7162272.txt	100
S1_7172110.txt	100
S1_7172172.txt	3
S1_7187810.txt	0
S17_2391339.txt	0
S17_2539679.txt	100
S17_2539702.txt	100
S17_2618104.txt	20
S17_2757893.txt	30
S17_3088889.txt	0
S17_3088915.txt	100
S17_3088923.txt	79
S17_3088980.txt	21
S17_3122731.txt	12
S17_3122762.txt	52
S17_3128970.txt	65
S1_7313315.txt	7
S1_7313440.txt	18
S1_7313514.txt	0
S1_7313516.txt	0
S17_3196572.txt	80
S17_3196588.txt	80
S17_3197239.txt	0
S17_3197247.txt	9
S17_3197261.txt	2
S17_3549392.txt	100
S17_3566326.txt	90
S17_3573270.txt	28
S17_3573424.txt	100
S17_3626064.txt	88
S17_3626115.txt	99
S17_3626139.txt	97
S17_3735519.txt	39
S17_3735552.txt	25
S17_3735637.txt	0
S17_3828663.txt	100
S1_7387004.txt	87
S1_7387013.txt	85
S1_7387018.txt	100
S17_3922567.txt	83
S17_3922581.txt	67
S17_4224834.txt	0
S17_425676.txt	77
S17_425725.txt	68
S17_425755.txt	100
S17_425769.txt	100
S17_425808.txt	100
S1_7429376.txt	24
S17_4306233.txt	4
S17_4306242.txt	6
S17_4306248.txt	5
S17_4306289.txt	5
S17_4337649.txt	0
S17_4409271.txt	18
S17_4525176.txt	100
S17_4525219.txt	0
S1_7463511.txt	19
S17_4736581.txt	100
S17_4874526.txt	0
S17_4901580.txt	100
S17_4959859.txt	12
S17_4959939.txt	3
S1_7508092.txt	100
S17_510097.txt	29
S17_5179443.txt	60
S17_5179449.txt	62
S17_5179524.txt	7
S17_5195315.txt	7
S17_5198706.txt	0
S17_5229528.txt	23
S17_5229654.txt	0
S17_5365261.txt	56
S17_5478082.txt	0
S17_5540950.txt	100
S17_5592693.txt	100
S17_5592708.txt	100
S1_7567328.txt	0
S17_5707288.txt	8
S17_5707362.txt	0
S17_5768484.txt	0
S17_5792883.txt	88
S17_5874381.txt	100
S17_6009835.txt	84
S17_6091693.txt	39
S17_6091731.txt	15
S17_6158297.txt	0
S17_6158315.txt	0
S17_6158319.txt	0
S17_6382974.txt	100
S17_6402803.txt	100
S17_6413676.txt	0
S17_6419146.txt	5
S17_6419200.txt	100
S17_6419202.txt	100
S17_6419203.txt	99
S17_6419230.txt	93
S17_6436278.txt	0
S17_6590064.txt	100
S1_7661027.txt	100
S1_7661054.txt	100
S1_7678983.txt	80
S1_7678989.txt	81
S17_6808965.txt	100
S17_6808978.txt	100
S17_6808985.txt	100
S1_7681684.txt	10
S17_6838644.txt	100
S17_6838663.txt	100
S1_7686004.txt	49
S1_7686017.txt	62
S17_7009971.txt	100
S17_7059206.txt	1
S17_7059248.txt	80
S17_7059250.txt	79
S17_7059251.txt	80
S17_7059253.txt	78
S17_7142511.txt	0
S17_7253371.txt	100
S17_7253374.txt	100
S17_7253380.txt	100
S1_7731385.txt	0
S17_7326229.txt	0
S17_7373852.txt	34
S17_7573741.txt	0
S17_7633574.txt	0
S17_7633595.txt	0
S17_7675475.txt	0
S17_7714942.txt	100
S1_7774283.txt	81
S17_7821886.txt	0
S17_7984238.txt	1
S17_8067800.txt	16
S17_8192375.txt	0
S17_8192390.txt	0
S17_8192410.txt	0
S17_8192418.txt	4
S17_8341846.txt	2
S17_8341866.txt	89
S17_8341907.txt	11
S17_8341920.txt	11
S17_8341923.txt	89
S1_7834641.txt	64
S17_8452804.txt	100
S17_8556590.txt	42
S17_8556597.txt	100
S17_8556647.txt	7
S17_8556683.txt	9
S17_8556685.txt	9
S17_8652637.txt	0
S17_8921004.txt	100
S17_8928782.txt	100
S17_8963781.txt	16
S17_9162229.txt	6
S17_9175522.txt	100
S1_7929468.txt	73
S1_7929480.txt	100
S17_9406595.txt	0
S17_9421774.txt	97
S17_9421805.txt	94
S17_9424821.txt	0
S17_9558690.txt	100
S17_9558740.txt	100
S17_9640661.txt	100
S17_9646179.txt	100
S17_9694918.txt	0
S17_9794236.txt	0
S17_9794246.txt	100
S17_9794251.txt	0
S17_9897985.txt	100
S17_9897991.txt	100
S17_9898028.txt	100
S17_9953665.txt	7
S18_10051900.txt	100
S18_10051934.txt	100
S18_10051943.txt	0
S18_10645735.txt	9
S18_10645739.txt	3
S18_1078398.txt	100
S18_10921628.txt	89
S18_10921692.txt	100
S18_10931644.txt	100
S18_11009433.txt	1
S18_11009496.txt	12
S18_11009528.txt	9
S18_11074331.txt	0
S18_11125150.txt	58
S18_11167052.txt	0
S18_11167086.txt	43
S18_11167136.txt	47
S18_11206554.txt	4
S18_11206644.txt	14
S18_11235690.txt	100
S18_11292820.txt	94
S18_11301628.txt	61
S18_11301638.txt	63
S18_11512187.txt	0
S18_11683929.txt	0
S18_11817698.txt	10
S18_11824204.txt	25
S1_8121003.txt	86
S1_8121079.txt	37
S18_12132273.txt	100
S18_12159269.txt	2
S18_12216077.txt	72
S18_12216185.txt	100
S18_12241064.txt	100
S18_12341676.txt	93
S18_12559500.txt	0
S18_12559501.txt	0
S18_12559502.txt	0
S18_12559541.txt	0
S18_1258339.txt	97
S18_1258347.txt	100
S18_12633304.txt	26
S18_12633319.txt	0
S18_12633370.txt	0
S1_8130087.txt	79
S18_13251004.txt	100
S18_13251107.txt	100
S18_13251117.txt	100
S18_13269631.txt	1
S18_13389049.txt	0
S18_13389056.txt	0
S18_13421352.txt	0
S18_13598543.txt	100
S18_13613488.txt	4
S18_13613498.txt	5
S18_13708034.txt	100
S18_13885320.txt	0
S18_13885404.txt	4
S18_1437798.txt	0
S18_1438205.txt	0
S18_1438214.txt	0
S18_1438235.txt	0
S18_1449008.txt	7
S18_14843575.txt	65
S18_14857838.txt	100
S18_14857842.txt	100
S18_14907325.txt	100
S18_14982897.txt	0
S18_14983009.txt	5
S18_15073116.txt	0
S18_15073190.txt	0
S18_15073192.txt	0
S18_15073194.txt	0
S18_15073223.txt	100
S18_15079762.txt	100
S18_15085542.txt	0
S18_15085585.txt	0
S18_15094437.txt	81
S18_15289605.txt	0
S18_15330165.txt	34
S18_15338259.txt	0
S18_15745999.txt	100
S18_1579552.txt	87
S18_1598094.txt	53
S18_16040727.txt	100
S18_16236760.txt	2
S18_16236803.txt	3
S18_16247723.txt	2
S18_16247738.txt	0
S18_1666652.txt	100
S18_1666682.txt	100
S18_1666699.txt	14
S18_1666761.txt	44
S18_1666774.txt	26
S18_1666820.txt	19
S18_1675941.txt	22
S18_16882317.txt	0
S18_16882328.txt	1
S18_16906848.txt	0
S18_16926936.txt	0
S18_16926984.txt	0
S18_1768272.txt	2
S1_8181044.txt	7
S1_8181054.txt	38
S1_8181080.txt	52
S1_8181101.txt	65
S18_1847598.txt	60
S18_191399.txt	90
S18_1925208.txt	88
S18_1942943.txt	93
S18_2258940.txt	53
S18_2270594.txt	100
S18_2288305.txt	100
S18_2325865.txt	7
S18_2347428.txt	4
S18_2347441.txt	0
S18_2447381.txt	0
S1_8251734.txt	82
S1_8251736.txt	87
S18_2663406.txt	100
S18_2677045.txt	1
S18_2707726.txt	0
S18_2779260.txt	19
S18_2779277.txt	18
S1_8281503.txt	0
S18_2822581.txt	0
S18_2822667.txt	0
S18_2827773.txt	16
